Final;Tipo;CMD;Secc.;Fecha Perm.;Permiso;Cod.;A/N;Viv.;Hab.;Sup. Viv.;Sup. Loc.;Sup. Final;Sup. Tot.;Plantas;1H;2H;3H;4H;5H;6H;+6H
20/09/2017;R;NO;15;18/09/2017;1931/2017;6;N;0;0;0;231;231;231;2;0;0;0;0;0;0;0
20/09/2017;R;NO;15;19/09/2017;1961/2017;1;A;0;3;103;0;103;156;2;0;0;0;0;0;0;0
20/09/2017;R;NO;16;19/09/2017;1962/2017;1;A;0;2;64;0;64;155;2;0;0;0;0;0;0;0
20/09/2017;R;NO;15;20/09/2017;1969/2017;1;A;0;0;49;0;49;196;2;0;0;0;0;0;0;0
20/09/2017;R;VH;6;20/09/2017;1970/2017;1;A;0;0;38;0;38;38;1;0;0;0;0;0;0;0
21/09/2017;ON;RZ;5;18/10/1974;3671/1974;1;N;1;2;79;0;79;79;1;0;1;0;0;0;0;0
21/09/2017;M;C;3;20/05/2013;0962/2013;1;A;0;3;65;0;65;152;2;0;0;0;0;0;0;0
21/09/2017;ON;C;1;11/10/2013;2117/2013;3;N;18;38;1259;0;1259;1259;12;0;17;0;1;0;0;0
21/09/2017;ON;NO;14;21/01/2016;0123/2016;6;N;0;0;0;307;307;307;1;0;0;0;0;0;0;0
21/09/2017;ON;NO;15;22/03/2016;0520/2016;3;A;1;4;174;0;174;348;2;0;0;0;1;0;0;0
21/09/2017;ON;NO;15;22/03/2016;0521/2016;1;N;1;4;174;0;174;174;2;0;0;0;1;0;0;0
21/09/2017;ON;C;1;25/08/2017;1695/2017;4;A;0;0;0;38;38;1596;12;0;0;0;0;0;0;0
21/09/2017;R;NO;16;31/08/2017;1744/2017;1;N;1;2;68;0;68;68;1;0;1;0;0;0;0;0
21/09/2017;R;NO;15;31/08/2017;1749/2017;3;A;1;6;123;0;123;181;2;0;0;1;0;0;0;0
21/09/2017;R;C;2;31/08/2017;1752/2017;14;A;0;0;0;29;29;812;1;0;0;0;0;0;0;0
21/09/2017;R;NO;8;08/09/2017;1847/2017;1;A;0;1;12;0;12;86;1;0;0;0;0;0;0;0
21/09/2017;ON;NO;14;12/09/2017;1869/2017;6;A;0;0;0;36;36;417;1;0;0;0;0;0;0;0
21/09/2017;R;NO;16;16/09/2017;1921/2017;8;N;1;1;31;144;175;175;1;1;0;0;0;0;0;0
21/09/2017;R;NO;15;18/09/2017;1932/2017;1;A;0;3;109;0;109;149;2;0;0;0;0;0;0;0
21/09/2017;R;C;10;18/09/2017;1935/2017;1;A;0;2;33;0;33;89;2;0;0;0;0;0;0;0
21/09/2017;R;NO;15;19/09/2017;1953/2017;1;A;0;1;26;0;26;156;2;0;0;0;0;0;0;0
21/09/2017;R;NO;16;19/09/2017;1960/2017;3;A;0;1;64;0;64;211;1;0;0;0;0;0;0;0
21/09/2017;R;FM;19;20/09/2017;1974/2017;5;A;0;0;0;239;239;5046;2;0;0;0;0;0;0;0
22/09/2017;ON;RZ;3;08/11/1995;0755/1995;1;A;0;2;42;0;42;162;2;0;0;0;0;0;0;0
22/09/2017;R;RZ;3;22/08/2003;1405/2003;1;A;0;4;121;0;121;339;3;0;0;0;0;0;0;0
22/09/2017;ON;C;1;07/04/2015;0612/2015;3;N;20;43;1312;0;1312;1312;13;1;17;1;0;1;0;0
22/09/2017;D;RZ;5;10/05/2017;0741/2017;2;D;0;0;76;0;76;40;1;0;0;0;0;0;0;0
22/09/2017;ON;VH;6;22/06/2017;1082/2017;1;A;0;1;29;0;29;144;2;0;0;0;0;0;0;0
22/09/2017;R;RZ;5;18/09/2017;1945/2017;6;A;0;0;0;229;229;412;1;0;0;0;0;0;0;0
22/09/2017;R;FM;17;19/09/2017;1950/2017;3;A;0;2;21;0;21;255;2;0;0;0;0;0;0;0
22/09/2017;R;NO;15;21/09/2017;1983/2017;1;A;0;2;47;0;47;99;1;0;0;0;0;0;0;0
25/09/2017;D;VH;7;25/06/2008;1740/2008;1;D;0;0;97;0;97;0;0;0;0;0;0;0;0;0
25/09/2017;ON;VH;7;10/09/2009;2165/2009;1;N;1;4;130;0;130;130;2;0;0;0;1;0;0;0
25/09/2017;ON;VH;7;16/05/2017;0787/2017;1;A;0;1;38;0;38;168;2;0;0;0;0;0;0;0
25/09/2017;R;SO;12;03/08/2017;1465/2017;6;A;0;0;0;135;135;264;1;0;0;0;0;0;0;0
25/09/2017;R;FM;10;12/09/2017;1868/2017;4;A;0;3;54;36;90;626;2;0;0;0;0;0;0;0
25/09/2017;R;FM;10;12/09/2017;1870/2017;6;A;0;0;0;270;270;504;1;0;0;0;0;0;0;0
25/09/2017;R;SO;20;13/09/2017;1883/2017;1;A;0;3;73;0;73;240;2;0;0;0;0;0;0;0
25/09/2017;R;VH;13;13/09/2017;1890/2017;3;N;2;7;216;0;216;216;2;0;0;1;1;0;0;0
25/09/2017;R;SO;11;14/09/2017;1905/2017;1;N;1;3;67;0;67;67;1;0;0;1;0;0;0;0
25/09/2017;R;SO;12;18/09/2017;1920/2017;1;N;1;2;131;0;131;131;1;0;1;0;0;0;0;0
25/09/2017;R;SO;20;18/09/2017;1934/2017;3;N;2;7;166;0;166;166;2;0;0;1;1;0;0;0
25/09/2017;R;SO;12;19/09/2017;1959/2017;1;A;0;3;132;0;132;181;1;0;0;0;0;0;0;0
26/09/2017;ON;RZ;4;17/06/1988;1081/1988;8;N;0;0;0;100;100;100;1;0;0;0;0;0;0;0
26/09/2017;ON;VH;13;08/05/1996;0332/1996;1;N;1;3;94;0;94;94;1;0;0;1;0;0;0;0
26/09/2017;ON;RZ;4;30/12/1998;2836/1998;8;A;0;0;0;91;91;191;1;0;0;0;0;0;0;0
26/09/2017;ON;VH;7;07/08/2008;2201/2008;1;A;0;0;33;0;33;243;2;0;0;0;0;0;0;0
26/09/2017;M;C;9;24/09/2014;1859/2014;3;N;9;26;828;0;828;828;7;0;6;0;1;2;0;0
26/09/2017;D;C;9;04/05/2017;0693/2017;1;D;0;0;134;0;134;0;0;0;0;0;0;0;0;0
26/09/2017;M;FM;17;30/08/2017;1726/2017;1;A;0;1;25;0;25;94;1;0;0;0;0;0;0;0
26/09/2017;R;C;2;11/09/2017;1852/2017;8;A;0;0;0;61;61;893;2;0;0;0;0;0;0;0
26/09/2017;R;C;9;11/09/2017;1854/2017;1;A;0;3;79;0;79;181;2;0;0;0;0;0;0;0
26/09/2017;R;NO;15;18/09/2017;1924/2017;1;N;1;4;171;0;171;171;2;0;0;0;1;0;0;0
26/09/2017;R;SO;12;19/09/2017;1956/2017;3;A;0;0;5;0;5;168;2;0;0;0;0;0;0;0
26/09/2017;ON;C;9;20/09/2017;1973/2017;4;A;0;0;0;0;0;846;7;0;0;0;0;0;0;0
26/09/2017;R;NO;16;21/09/2017;1977/2017;1;N;1;3;114;0;114;114;2;0;0;1;0;0;0;0
27/09/2017;M;RZ;4;28/10/2013;2238/2013;8;A;0;0;0;115;115;258;1;0;0;0;0;0;0;0
27/09/2017;ON;RZ;4;14/01/2016;0068/2016;8;A;0;0;0;192;192;383;2;0;0;0;0;0;0;0
27/09/2017;ON;RZ;4;14/01/2016;0068/2016;8;A;0;0;0;192;192;383;2;0;0;0;0;0;0;0
27/09/2017;D;C;1;24/01/2017;0151/2017;1;D;0;0;189;0;189;0;0;0;0;0;0;0;0;0
27/09/2017;D;C;2;26/05/2017;0864/2017;1;D;0;0;147;0;147;0;0;0;0;0;0;0;0;0
27/09/2017;R;RZ;4;05/06/2017;0941/2017;1;A;0;2;77;0;77;121;1;0;0;0;0;0;0;0
27/09/2017;D;C;2;13/06/2017;1004/2017;8;D;0;0;0;169;169;0;0;0;0;0;0;0;0;0
27/09/2017;D;C;2;23/06/2017;1088/2017;1;D;0;0;162;0;162;0;0;0;0;0;0;0;0;0
27/09/2017;ON;RZ;4;27/06/2017;1413/2017;8;A;0;0;0;0;0;385;2;0;0;0;0;0;0;0
27/09/2017;ON;RZ;4;27/06/2017;1413/2017;8;A;0;0;0;0;0;385;2;0;0;0;0;0;0;0
27/09/2017;D;C;2;24/07/2017;1351/2017;6;D;0;0;0;310;310;0;0;0;0;0;0;0;0;0
27/09/2017;R;C;9;01/09/2017;1762/2017;2;A;0;0;0;54;54;229;2;0;0;0;0;0;0;0
27/09/2017;R;SO;11;15/09/2017;1789/2017;1;A;0;1;41;0;41;118;1;0;0;0;0;0;0;0
27/09/2017;R;FM;11;19/09/2017;1951/2017;6;A;0;0;0;24;24;247;1;0;0;0;0;0;0;0
27/09/2017;R;NO;15;21/09/2017;1981/2017;1;A;0;0;59;0;59;435;2;0;0;0;0;0;0;0
27/09/2017;R;NO;14;21/09/2017;1982/2017;1;A;0;3;121;0;121;353;2;0;0;0;0;0;0;0
27/09/2017;R;NO;15;25/09/2017;2002/2017;1;N;1;3;76;0;76;76;1;0;0;1;0;0;0;0
27/09/2017;R;VH;7;26/09/2017;2030/2017;1;A;0;2;57;0;57;105;1;0;0;0;0;0;0;0
28/09/2017;ON;RZ;5;10/06/1988;1043/1988;1;A;0;3;64;0;64;205;2;0;0;0;0;0;0;0
28/09/2017;ON;C;1;15/09/2008;2648/2008;4;N;20;29;938;60;998;998;11;11;9;0;0;0;0;0
28/09/2017;ON;NO;15;24/12/2008;3650/2008;5;N;0;0;0;1258;1258;1258;2;0;0;0;0;0;0;0
28/09/2017;ON;RZ;4;10/01/2013;0071/2013;1;N;1;4;113;0;113;113;2;0;0;0;1;0;0;0
28/09/2017;ON;C;2;16/07/2015;1415/2015;3;N;15;16;557;0;557;557;4;14;1;0;0;0;0;0
28/09/2017;M;C;2;01/02/2016;0223/2016;1;A;0;4;100;0;100;162;3;0;0;0;0;0;0;0
28/09/2017;M;C;2;12/01/2017;0079/2017;7;A;0;0;0;68;68;559;4;0;0;0;0;0;0;0
28/09/2017;ON;C;2;02/03/2017;0377/2017;3;A;0;0;0;0;0;557;4;0;0;0;0;0;0;0
28/09/2017;D;C;1;02/03/2017;0386/2017;1;D;0;0;197;0;197;0;0;0;0;0;0;0;0;0
28/09/2017;M;C;1;03/03/2017;0388/2017;3;A;0;2;46;0;46;112;2;0;0;0;0;0;0;0
28/09/2017;ON;RZ;4;14/05/2017;1508/2017;2;A;1;4;140;0;140;246;3;0;0;0;1;0;0;0
28/09/2017;R;FM;17;31/08/2017;1734/2017;3;N;2;5;168;0;168;168;2;0;1;1;0;0;0;0
28/09/2017;R;C;3;01/09/2017;1761/2017;1;A;0;1;13;0;13;173;2;0;0;0;0;0;0;0
28/09/2017;R;RZ;5;11/09/2017;1862/2017;6;N;0;0;0;181;181;181;1;0;0;0;0;0;0;0
28/09/2017;R;C;11;15/09/2017;1915/2017;1;A;0;1;35;0;35;85;1;0;0;0;0;0;0;0
28/09/2017;R;C;2;15/09/2017;1916/2017;2;A;0;0;21;0;21;338;3;0;0;0;0;0;0;0
28/09/2017;R;VH;14;18/09/2017;1927/2017;1;A;0;0;0;0;0;328;2;0;0;0;0;0;0;0
28/09/2017;R;C;2;18/09/2017;1938/2017;2;A;1;3;94;0;94;135;1;0;0;1;0;0;0;0
28/09/2017;R;C;9;18/09/2017;1939/2017;6;A;0;0;0;530;530;553;2;0;0;0;0;0;0;0
28/09/2017;R;SO;5;19/09/2017;1952/2017;4;A;0;1;14;0;14;305;2;0;0;0;0;0;0;0
28/09/2017;R;C;1;20/09/2017;1967/2017;4;A;0;0;0;0;0;856;8;0;0;0;0;0;0;0
28/09/2017;R;C;8;25/09/2017;2009/2017;1;A;0;0;16;0;16;89;2;0;0;0;0;0;0;0
28/09/2017;R;NO;15;26/09/2017;2021/2017;1;A;0;0;4;0;4;247;2;0;0;0;0;0;0;0
28/09/2017;R;SO;11;26/09/2017;2026/2017;8;A;0;0;0;50;50;518;3;0;0;0;0;0;0;0
28/09/2017;R;RZ;4;26/09/2017;2031/2017;2;A;0;1;48;54;102;178;2;0;0;0;0;0;0;0
28/09/2017;R;RZ;4;27/09/2017;2037/2017;3;A;1;2;43;0;43;89;2;0;1;0;0;0;0;0
28/09/2017;R;FM;20;27/09/2017;2040/2017;5;A;0;0;0;2312;2312;4836;1;0;0;0;0;0;0;0
29/09/2017;ON;C;2;10/12/2007;3730/2007;3;N;8;16;450;0;450;450;9;0;8;0;0;0;0;0
29/09/2017;ON;C;1;22/12/2011;3038/2011;4;N;27;27;1093;19;1112;1112;8;27;0;0;0;0;0;0
29/09/2017;ON;C;1;08/08/2013;1604/2013;3;N;28;28;1276;0;1276;1276;8;28;0;0;0;0;0;0
29/09/2017;R;C;1;15/01/2015;0114/2015;4;A;0;0;9;0;9;1014;8;0;0;0;0;0;0;0
29/09/2017;M;VH;7;20/05/2015;0991/2015;3;A;2;3;181;0;181;245;2;2;0;0;0;0;0;0
29/09/2017;R;C;11;15/09/2017;1917/2017;1;A;0;3;67;0;67;145;2;0;0;0;0;0;0;0
29/09/2017;R;SO;12;18/09/2017;1922/2017;1;N;1;3;128;0;128;128;1;0;0;1;0;0;0;0
29/09/2017;R;C;1;18/09/2017;1940/2017;3;A;0;1;38;0;38;559;3;0;0;0;0;0;0;0
29/09/2017;R;FM;10;20/09/2017;1976/2017;3;A;1;3;95;0;95;216;2;0;0;1;0;0;0;0
29/09/2017;R;VH;15;29/09/2017;2053/2017;1;A;0;1;86;0;86;294;1;0;0;0;0;0;0;0
29/09/2017;R;VH;7;29/09/2017;2061/2017;1;A;0;2;64;0;64;139;2;0;0;0;0;0;0;0
29/09/2017;R;VH;13;29/09/2017;2062/2017;1;A;0;1;30;0;30;142;1;0;0;0;0;0;0;0
02/10/2017;M;SO;5;04/06/2010;1031/2010;8;A;2;4;71;72;143;632;3;0;2;0;0;0;0;0
02/10/2017;M;SO;5;04/06/2010;1031/2010;8;A;2;4;83;204;287;630;3;0;2;0;0;0;0;0
02/10/2017;M;FM;10;18/04/2016;0671/2016;1;A;0;0;27;0;27;174;2;0;0;0;0;0;0;0
02/10/2017;R;NO;16;19/09/2017;1954/2017;1;N;1;5;199;0;199;199;2;0;0;0;0;1;0;0
02/10/2017;R;NO;16;19/09/2017;1955/2017;1;N;1;3;126;0;126;126;1;0;0;1;0;0;0;0
02/10/2017;R;C;8;25/09/2017;2013/2017;1;A;0;3;112;0;112;168;2;0;0;0;0;0;0;0
02/10/2017;R;RZ;5;27/09/2017;2038/2017;1;N;1;4;75;0;75;75;1;0;0;0;1;0;0;0
02/10/2017;R;RZ;4;29/09/2017;2069/2017;8;N;0;0;0;156;156;156;1;0;0;0;0;0;0;0
02/10/2017;R;VH;7;02/10/2017;2076/2017;1;A;0;1;20;0;20;85;1;0;0;0;0;0;0;0
03/10/2017;ON;RZ;4;05/07/1991;0654/1991;1;N;1;2;56;0;56;56;1;0;1;0;0;0;0;0
03/10/2017;ON;RZ;4;17/06/1997;0452/1997;1;A;0;3;58;0;58;146;2;0;0;0;0;0;0;0
03/10/2017;R;VH;6;03/10/2001;2079/2001;1;N;0;0;93;0;93;93;1;0;0;0;0;0;0;0
03/10/2017;M;SO;11;12/08/2014;1559/2014;3;A;1;3;101;0;101;260;2;0;0;1;0;0;0;0
03/10/2017;ON;FM;10;30/04/2015;0802/2015;1;A;0;2;39;0;39;113;1;0;0;0;0;0;0;0
03/10/2017;ON;FM;10;15/06/2016;1078/2016;6;N;0;0;0;262;262;262;1;0;0;0;0;0;0;0
03/10/2017;R;SO;12;21/09/2016;1797/2016;14;N;0;0;0;67;67;67;2;0;0;0;0;0;0;0
03/10/2017;R;FM;10;19/09/2017;1948/2017;1;A;0;2;99;0;99;194;2;0;0;0;0;0;0;0
03/10/2017;R;FM;10;20/09/2017;1972/2017;2;A;0;1;26;10;36;120;1;0;0;0;0;0;0;0
03/10/2017;ON;FM;10;20/09/2017;1975/2017;6;A;0;0;0;32;32;294;2;0;0;0;0;0;0;0
03/10/2017;ON;FM;10;21/09/2017;1980/2017;1;A;0;0;23;0;23;135;1;0;0;0;0;0;0;0
03/10/2017;R;FM;17;25/09/2017;2003/2017;1;A;0;3;98;0;98;187;2;0;0;0;0;0;0;0
03/10/2017;R;C;2;25/09/2017;2014/2017;1;A;0;1;12;0;12;160;2;0;0;0;0;0;0;0
03/10/2017;R;VH;6;26/09/2017;2029/2017;8;N;0;0;0;251;251;251;1;0;0;0;0;0;0;0
03/10/2017;R;RZ;3;27/09/2017;2039/2017;1;A;0;0;23;0;23;275;2;0;0;0;0;0;0;0
03/10/2017;R;RZ;3;28/09/2017;2043/2017;1;A;0;1;18;0;18;140;2;0;0;0;0;0;0;0
03/10/2017;M;RZ;3;28/09/2017;2046/2017;1;A;0;5;152;0;152;199;2;0;0;0;0;0;0;0
03/10/2017;R;FM;11;28/09/2017;2048/2017;1;A;0;2;177;0;177;439;2;0;0;0;0;0;0;0
03/10/2017;R;FM;11;28/09/2017;2049/2017;1;N;1;2;71;0;71;71;2;0;1;0;0;0;0;0
03/10/2017;R;FM;10;03/10/2017;2081/2017;6;N;0;0;0;241;241;241;1;0;0;0;0;0;0;0
03/10/2017;R;VH;13;03/10/2017;2082/2017;1;N;1;3;90;0;90;90;1;0;0;1;0;0;0;0
03/10/2017;R;VH;7;03/10/2017;2088/2017;3;A;0;0;19;0;19;190;2;0;0;0;0;0;0;0
04/10/2017;D;C;8;10/08/2017;1526/2017;1;D;0;0;86;0;86;0;0;0;0;0;0;0;0;0
04/10/2017;R;RZ;5;22/08/2017;1612/2017;3;A;1;1;34;0;34;82;1;1;0;0;0;0;0;0
04/10/2017;R;SO;4;12/09/2017;1878/2017;8;A;0;0;0;43;43;586;1;0;0;0;0;0;0;0
04/10/2017;R;FM;10;28/09/2017;2047/2017;1;N;1;5;94;0;94;94;2;0;0;0;0;1;0;0
04/10/2017;R;FM;17;29/09/2017;2052/2017;3;N;2;6;157;0;157;157;1;0;0;2;0;0;0;0
05/10/2017;ON;NO;16;24/05/2006;1246/2006;1;N;1;4;109;0;109;109;1;0;0;0;1;0;0;0
05/10/2017;ON;VH;14;04/10/2007;3073/2007;1;N;1;5;282;0;282;282;1;0;0;0;0;1;0;0
05/10/2017;ON;C;8;12/03/2013;0443/2013;9;N;0;0;0;342;342;342;3;0;0;0;0;0;0;0
05/10/2017;M;C;8;15/01/2015;0117/2015;1;A;0;2;35;0;35;97;2;0;0;0;0;0;0;0
05/10/2017;ON;C;2;30/09/2015;2011/2015;4;N;40;70;2221;25;2246;2246;11;10;30;0;0;0;0;0
05/10/2017;ON;C;8;19/07/2017;1328/2017;1;A;0;0;6;0;6;104;2;0;0;0;0;0;0;0
05/10/2017;ON;C;2;01/09/2017;1764/2017;4;A;0;0;12;0;12;2245;11;0;0;0;0;0;0;0
05/10/2017;R;NO;8;06/09/2017;1813/2017;1;A;0;5;112;0;112;182;2;0;0;0;0;0;0;0
05/10/2017;ON;VH;14;18/09/2017;1923/2017;1;A;0;0;0;0;0;282;1;0;0;0;0;0;0;0
05/10/2017;R;SO;12;21/09/2017;1987/2017;1;A;0;2;56;0;56;205;2;0;0;0;0;0;0;0
05/10/2017;R;C;8;25/09/2017;2011/2017;1;A;0;3;85;0;85;171;2;0;0;0;0;0;0;0
05/10/2017;R;NO;16;26/09/2017;2018/2017;4;A;1;3;70;35;105;305;2;0;0;1;0;0;0;0
05/10/2017;R;VH;15;26/09/2017;2020/2017;7;N;0;0;0;122;122;122;1;0;0;0;0;0;0;0
05/10/2017;R;C;9;27/09/2017;2034/2017;1;N;1;6;194;0;194;194;2;0;0;0;0;0;1;0
05/10/2017;R;NO;16;29/09/2017;2055/2017;1;A;0;1;60;0;60;139;3;0;0;0;0;0;0;0
05/10/2017;R;FM;10;02/10/2017;2074/2017;1;A;0;2;35;0;35;170;2;0;0;0;0;0;0;0
06/10/2017;ON;RZ;3;01/12/2016;2264/2016;6;A;0;0;0;288;288;639;1;0;0;0;0;0;0;0
06/10/2017;R;SO;12;21/09/2017;1986/2017;1;A;0;0;8;0;8;70;1;0;0;0;0;0;0;0
06/10/2017;R;SO;12;21/09/2017;1988/2017;4;A;1;2;84;0;84;336;2;0;1;0;0;0;0;0
06/10/2017;R;SO;12;21/09/2017;1989/2017;3;N;2;6;191;0;191;191;2;0;0;2;0;0;0;0
06/10/2017;R;RZ;4;29/09/2017;2068/2017;1;A;0;2;42;0;42;90;1;0;0;0;0;0;0;0
06/10/2017;R;SO;12;04/10/2017;2095/2017;1;A;0;2;51;0;51;149;1;0;0;0;0;0;0;0
06/10/2017;R;VH;13;06/10/2017;2107/2017;1;N;1;3;105;0;105;105;1;0;0;1;0;0;0;0
07/10/2017;R;VH;14;19/09/2017;1958/2017;1;N;1;5;119;0;119;119;1;0;0;0;0;1;0;0
09/10/2017;M;VH;13;04/11/1985;2872/1985;1;A;0;2;61;0;61;120;2;0;0;0;0;0;0;0
09/10/2017;ON;C;2;03/12/2008;3447/2008;4;A;2;5;228;0;228;507;2;1;0;0;1;0;0;0
09/10/2017;R;C;2;20/09/2012;1953/2012;3;A;0;1;11;0;11;519;2;0;0;0;0;0;0;0
09/10/2017;ON;NO;14;02/09/2014;1705/2014;1;N;1;5;219;0;219;219;2;0;0;0;0;1;0;0
09/10/2017;ON;C;9;07/01/2015;0043/2015;4;N;13;18;616;60;676;676;7;8;5;0;0;0;0;0
09/10/2017;M;C;2;05/10/2016;1881/2016;1;A;0;1;53;0;53;76;2;0;0;0;0;0;0;0
09/10/2017;R;C;2;27/06/2017;1114/2017;1;A;0;2;71;0;71;245;2;0;0;0;0;0;0;0
09/10/2017;R;NO;16;18/09/2017;1930/2017;1;N;1;3;104;0;104;104;1;0;0;1;0;0;0;0
09/10/2017;R;C;2;27/09/2017;2035/2017;2;A;0;0;0;22;22;166;2;0;0;0;0;0;0;0
09/10/2017;R;VH;15;29/09/2017;2051/2017;2;A;1;2;76;0;76;176;1;0;1;0;0;0;0;0
09/10/2017;R;C;1;02/10/2017;2070/2017;1;A;0;1;74;0;74;276;2;0;0;0;0;0;0;0
09/10/2017;R;NO;16;05/10/2017;2103/2017;3;N;2;6;181;0;181;181;2;0;0;2;0;0;0;0
09/10/2017;R;VH;6;06/10/2017;2105/2017;1;A;0;2;69;0;69;198;1;0;0;0;0;0;0;0
09/10/2017;R;VH;7;09/10/2017;2121/2017;1;A;0;5;185;0;185;243;2;0;0;0;0;0;0;0
10/10/2017;ON;C;1;07/04/2009;0808/2009;3;N;17;50;1861;0;1861;1861;12;0;1;16;0;0;0;0
10/10/2017;ON;VH;6;07/01/2011;0063/2011;1;A;0;3;83;0;83;211;2;0;0;0;0;0;0;0
10/10/2017;M;VH;6;11/09/2015;1869/2015;1;A;0;2;55;0;55;221;2;0;0;0;0;0;0;0
10/10/2017;R;C;1;11/04/2016;0634/2016;8;A;0;0;0;21;21;1581;5;0;0;0;0;0;0;0
10/10/2017;ON;C;1;08/06/2017;0954/2017;4;A;0;0;134;68;202;2130;13;0;0;0;0;0;0;0
10/10/2017;D;C;1;15/06/2017;1030/2017;1;D;0;0;83;0;83;0;0;0;0;0;0;0;0;0
10/10/2017;R;VH;15;26/09/2017;2019/2017;6;A;0;0;0;14;14;294;2;0;0;0;0;0;0;0
10/10/2017;R;VH;14;29/09/2017;2006/2017;3;N;2;6;224;0;224;224;2;0;0;2;0;0;0;0
10/10/2017;R;NO;16;29/09/2017;2007/2017;1;A;0;0;46;0;46;112;1;0;0;0;0;0;0;0
10/10/2017;R;C;9;04/10/2017;2089/2017;6;A;0;0;0;26;26;172;2;0;0;0;0;0;0;0
10/10/2017;R;VH;15;05/10/2017;2102/2017;1;N;1;4;137;0;137;137;2;0;0;0;1;0;0;0
10/10/2017;R;VH;7;10/10/2017;2131/2017;3;A;0;3;44;0;44;261;3;0;0;0;0;0;0;0
10/10/2017;R;VH;7;10/10/2017;2132/2017;8;A;0;0;0;193;193;466;2;0;0;0;0;0;0;0
10/10/2017;R;VH;6;10/10/2017;2143/2017;1;A;0;1;27;0;27;103;1;0;0;0;0;0;0;0
11/10/2017;M;SO;12;10/10/1985;2690/1985;1;A;0;3;58;0;58;108;1;0;0;0;0;0;0;0
11/10/2017;M;NO;16;16/02/2012;0358/2012;3;A;1;7;134;0;134;196;2;0;0;1;0;0;0;0
11/10/2017;R;SO;11;01/08/2017;1445/2017;6;N;0;0;0;206;206;206;1;0;0;0;0;0;0;0
11/10/2017;R;VH;15;08/09/2017;1846/2017;1;N;1;1;66;0;66;66;1;1;0;0;0;0;0;0
11/10/2017;R;FM;10;26/09/2017;2023/2017;1;A;0;3;85;0;85;175;2;0;0;0;0;0;0;0
11/10/2017;R;SO;12;06/10/2017;2110/2017;1;A;0;2;89;0;89;140;1;0;0;0;0;0;0;0
11/10/2017;R;SO;12;09/10/2017;2119/2017;1;A;0;0;0;0;0;127;1;0;0;0;0;0;0;0
11/10/2017;ON;VH;13;11/10/2017;2149/2017;1;A;0;1;42;0;42;136;2;0;0;0;0;0;0;0
12/10/2017;R;SO;12;04/07/2017;1186/2017;8;N;0;0;0;201;201;201;1;0;0;0;0;0;0;0
12/10/2017;R;C;1;13/09/2017;1886/2017;8;A;0;0;0;0;0;325;2;0;0;0;0;0;0;0
12/10/2017;R;FM;17;02/10/2017;2072/2017;1;N;1;2;138;0;138;138;1;0;1;0;0;0;0;0
12/10/2017;R;FM;10;04/10/2017;2097/2017;1;A;0;2;31;0;31;131;1;0;0;0;0;0;0;0
12/10/2017;R;SO;11;06/10/2017;2111/2017;1;N;1;2;96;0;96;96;1;0;1;0;0;0;0;0
12/10/2017;R;SO;12;09/10/2017;2116/2017;3;N;4;5;171;0;171;171;2;3;1;0;0;0;0;0
12/10/2017;R;SO;11;09/10/2017;2118/2017;8;A;0;0;0;0;0;290;1;0;0;0;0;0;0;0
12/10/2017;R;VH;15;10/10/2017;2128/2017;9;A;0;0;0;110;110;318;2;0;0;0;0;0;0;0
12/10/2017;R;VH;14;10/10/2017;2136/2017;1;A;0;1;40;0;40;211;1;0;0;0;0;0;0;0
12/10/2017;R;VH;14;11/10/2017;2155/2017;1;N;1;3;137;0;137;137;1;0;0;1;0;0;0;0
12/10/2017;R;VH;14;12/10/2017;2177/2017;1;A;0;0;20;0;20;80;1;0;0;0;0;0;0;0
13/10/2017;ON;VH;7;07/06/2011;1211/2011;1;A;0;3;69;0;69;148;2;0;0;0;0;0;0;0
13/10/2017;ON;RZ;4;20/12/2012;2680/2012;5;N;0;0;0;269;269;269;2;0;0;0;0;0;0;0
13/10/2017;ON;FM;10;12/02/2016;0296/2016;8;N;0;0;0;212;212;212;1;0;0;0;0;0;0;0
13/10/2017;ON;FM;10;07/09/2017;1835/2017;8;A;0;0;0;0;0;212;1;0;0;0;0;0;0;0
13/10/2017;R;VH;13;29/09/2017;2065/2017;6;N;0;0;0;241;241;241;3;0;0;0;0;0;0;0
13/10/2017;R;VH;7;03/10/2017;2085/2017;1;A;0;2;110;0;110;286;2;0;0;0;0;0;0;0
13/10/2017;R;NO;16;10/10/2017;2127/2017;1;A;0;5;148;0;148;191;2;0;0;0;0;0;0;0
13/10/2017;R;NO;16;10/10/2017;2139/2017;4;A;2;4;112;0;112;406;2;1;0;1;0;0;0;0
13/10/2017;R;NO;16;11/10/2017;2146/2017;3;N;2;4;140;0;140;140;2;0;2;0;0;0;0;0
13/10/2017;R;VH;14;11/10/2017;2147/2017;1;A;0;5;160;0;160;245;2;0;0;0;0;0;0;0
13/10/2017;R;VH;14;11/10/2017;2148/2017;1;A;0;2;54;0;54;138;1;0;0;0;0;0;0;0
13/10/2017;R;C;3;13/10/2017;2182/2017;1;A;0;0;15;0;15;246;2;0;0;0;0;0;0;0
13/10/2017;R;VH;7;13/10/2017;2189/2017;3;A;1;1;34;0;34;166;3;1;0;0;0;0;0;0
13/10/2017;R;VH;6;13/10/2017;2191/2017;1;N;1;4;175;0;175;175;1;0;0;0;1;0;0;0
